AYUNTAMIENTOS
02/07/2018 20:00 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
7547,7392,0,7392,97.9462,6115,81.0255,4.0413,1276,3634952,2466358,2465153,67.8180

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PV,MC,NA,CPP,PSI,MORENA,PES,C_PT_MORENA_PES,C_PT_MORENA,C_PT_PES,C_MORENA_PES,C_PRI_NA,C_PAN_PRD_MC_CPP_PSI,C_PAN_PRD_MC_CPP,C_PAN_PRD_MC_PSI,C_PAN_PRD_CPP_PSI,C_PAN_MC_CPP_PSI,C_PRD_MC_CPP_PSI,C_PAN_PRD_MC,C_PAN_PRD_CPP,C_PAN_PRD_PSI,C_PAN_MC_CPP,C_PAN_MC_PSI,C_PAN_CPP_PSI,C_PRD_MC_CPP,C_PRD_MC_PSI,C_PRD_CPP_PSI,C_MC_CPP_PSI,C_PAN_PRD,C_PAN_MC,C_PAN_CPP,C_PAN_PSI,C_PRD_MC,C_PRD_CPP,C_PRD_PSI,C_MC_CPP,C_MC_PSI,C_CPP_PSI,C_NA_CPP,C_PV_CPP_PSI,C_PV_CPP,C_PV_PSI,CAND_IND_1,CAND_IND_2,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'211907B0100,211907B010002,21,PUEBLA,154,TECAMACHALCO,1907,01,B,00,1,2,179,397,10,424,135,35,12,9,3,9,8,40,36,109,3,3,0,0,0,,,,,,,,,,,,,,,,,,5,,,,,,,0,,,,,,,3,,0,14,407,424,582,10,,1,F,a481b06e6fd4d692f9b336cdebc17656810923b1480d27e1b8638217dbece0d9,2018-07-02 08:52:00,2018-07-02 09:59:15,2018-07-02 09:59:57,CATD,Escaner,ACTA PREP
'211907C0100,211907C010002,21,PUEBLA,154,TECAMACHALCO,1907,01,C,00,1,2,199,398,6,404,106,41,14,8,12,7,3,23,37,115,5,3,0,1,0,,,,,,,,,,,,,,,,,,7,,,,,,,1,,,,,,,6,,0,15,404,404,582,6,,1,F,9a3ba4140a669b0bccbdbb197ff8f8dcd87dc693c33cd29f4b3874e7ece2a9a3,2018-07-02 08:58:00,2018-07-02 09:57:51,2018-07-02 09:58:41,CATD,Escaner,ACTA PREP
'211907C0200,211907C020002,21,PUEBLA,154,TECAMACHALCO,1907,02,C,00,1,2,0,0,0,0,105,22,17,6,23,7,1,32,37,130,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,3,,0,9,0,404,582,0,,1,F,828b59507208f8582cdc49234957836ca4d3897f2bcfa8f754c6b29f55c912c4,2018-07-02 09:07:00,2018-07-02 10:14:44,2018-07-02 10:15:38,CATD,Escaner,ACTA PREP
'211907C0300,211907C030002,21,PUEBLA,154,TECAMACHALCO,1907,03,C,00,1,2,240,358,5,363,96,42,10,5,0,5,1,26,43,94,7,4,0,0,0,,,,,,,,,,,,,,,,,,6,,,,,,,2,,,,,,,5,,0,12,363,358,582,5,,1,F,8892e405f2635aa8d64681b1afd48f802c1d849269281a5cac4a6c94d3f0352e,2018-07-02 09:09:00,2018-07-02 10:11:23,2018-07-02 10:12:34,CATD,Escaner,ACTA PREP
'211908B0100,211908B010002,21,PUEBLA,154,TECAMACHALCO,1908,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,,Sin Acta,0,,,,,,,,
'211908C0100,211908C010002,21,PUEBLA,154,TECAMACHALCO,1908,01,C,00,1,2,184,425,4,429,143,43,10,8,12,7,2,44,35,95,3,1,3,0,0,,,,,,,,,,,,,,,,,,7,,,,,,,2,,,,,,,6,,0,8,429,429,592,4,,1,F,c5dbe39ae493f986bc21a1cf62e6dd335b420e0910707c81ae706503c81e2689,2018-07-02 09:22:00,2018-07-02 10:28:20,2018-07-02 10:29:59,CATD,Escaner,ACTA PREP
'211908C0200,211908C020002,21,PUEBLA,154,TECAMACHALCO,1908,02,C,00,1,2,161,448,4,452,116,50,8,6,9,11,1,52,22,122,2,2,0,0,1,,,,,,,,,,,,,,,,,,14,,,,,,,3,,,,,,,10,,0,17,452,446,592,4,,1,F,435ada88770d12a0059de0014cde667bf624cdcfc8102caacf4fb1068885728b,2018-07-02 09:26:00,2018-07-02 10:28:24,2018-07-02 10:29:47,CATD,Escaner,ACTA PREP
'211908S0100,211908S010002,21,PUEBLA,154,TECAMACHALCO,1908,01,S,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Sin Acta,0,,,,,,,,
'211909B0100,211909B010002,21,PUEBLA,154,TECAMACHALCO,1909,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,,Sin Acta,0,,,,,,,,
'211909C0100,211909C010002,21,PUEBLA,154,TECAMACHALCO,1909,01,C,00,1,2,224,0,7,493,167,76,0,0,5,0,4,66,23,133,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,,0,8,7,482,696,7,,1,F,cbadc1ea403d4a9aa265dab6d31d5bcedbc08bc8a146ec2dbc4808e0b42f317c,2018-07-02 09:47:00,2018-07-02 10:56:22,2018-07-02 10:57:27,CATD,Escaner,ACTA PREP
'211910B0100,211910B010002,21,PUEBLA,154,TECAMACHALCO,1910,01,B,00,1,2,185,424,1,0,117,52,18,9,12,13,0,43,33,116,2,1,0,0,1,,,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,,,1,,0,5,610,425,589,1,,1,F,f6b291cea914d6424a3371aaf5523f54fd4c47864a1165046b3b58e109b9f84c,2018-07-02 00:18:00,2018-07-02 00:31:18,2018-07-02 00:33:40,CATD,Escaner,ACTA PREP
'211910C0100,211910C010002,21,PUEBLA,154,TECAMACHALCO,1910,01,C,00,1,2,189,412,9,421,122,37,13,3,4,8,2,48,33,121,1,3,3,0,4,,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,4,,0,5,421,421,589,9,,1,F,a7d1ea7f2fd28d0ded7ac3683e293253b724f8a2b60a8c388bd696e56f836826,2018-07-02 01:33:00,2018-07-02 01:43:30,2018-07-02 01:44:59,CATD,Escaner,ACTA PREP
'211910C0200,211910C020002,21,PUEBLA,154,TECAMACHALCO,1910,02,C,00,1,2,185,421,4,425,127,48,14,6,9,11,2,48,26,94,0,4,2,0,0,,,,,,,,,,,,,,,,,,8,,,,,,,4,,,,,,,4,,0,18,425,425,589,4,,1,F,0d270e5e0f8d6acb423312542f17894d28dfd6a563b7f3fe61ab7b3b28b794a2,2018-07-02 02:16:00,2018-07-02 02:28:07,2018-07-02 02:28:50,CATD,Escaner,ACTA PREP
'211910C0300,211910C030002,21,PUEBLA,154,TECAMACHALCO,1910,03,C,00,1,2,160,450,6,450,154,42,22,5,5,8,1,41,30,111,3,1,0,0,1,,,,,,,,,,,,,,,,,,9,,,,,,,2,,,,,,,6,,0,0,456,441,589,6,,1,F,adbf55cc78ff475129f076de21e086c1f692bbd3d84d5b7719d9b44924ae982c,2018-07-02 03:17:00,2018-07-02 03:26:30,2018-07-02 03:27:32,CATD,Escaner,ACTA PREP
'211911B0100,211911B010002,21,PUEBLA,154,TECAMACHALCO,1911,01,B,00,2,2,209,441,0,441,96,45,10,9,14,10,3,46,47,134,2,4,0,0,0,,,,,,,,,,,,,,,,,,4,,,,,,,2,,,,,,,2,,0,13,441,441,629,0,,1,F,ccc8d06be6fd6ce410b6e4ebbc49f71609515e4c0701206b5fe009cabd33065c,2018-07-02 07:41:00,2018-07-02 08:40:34,2018-07-02 08:40:38,CATD,Escaner,ACTA PREP
'211911C0100,211911C010002,21,PUEBLA,154,TECAMACHALCO,1911,01,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,,Sin Acta,0,,,,,,,,
'211911C0200,211911C020002,21,PUEBLA,154,TECAMACHALCO,1911,02,C,00,2,2,237,412,1,413,96,28,11,7,8,13,2,66,28,127,3,2,0,0,1,,,,,,,,,,,,,,,,,,7,,,,,,,3,,,,,,,5,,0,6,413,413,629,1,,1,F,e74662ac4946978f7843f293b0bb9ac45f7ab09f2cdc2b01783c2e6ae7789389,2018-07-02 07:44:00,2018-07-02 08:44:28,2018-07-02 08:46:05,CATD,Escaner,ACTA PREP
'211911C0300,211911C030002,21,PUEBLA,154,TECAMACHALCO,1911,03,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,,Todos los campos vacio,0,F,7e8cde900671a1359c498c1a34b3a6b02200fc48911281fd1bbe38ac6ba97f26,2018-07-02 07:52:00,2018-07-02 08:39:51,2018-07-02 08:40:39,CATD,Escaner,ACTA PREP
'211911C0400,211911C040002,21,PUEBLA,154,TECAMACHALCO,1911,04,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,,Todos los campos vacio,0,F,8c0af5319316ef6bf507a612b9c44a376c314c18177e414e443594e0c6435889,2018-07-02 07:51:00,2018-07-02 08:47:53,2018-07-02 08:53:22,CATD,Escaner,ACTA PREP
'211911C0500,211911C050002,21,PUEBLA,154,TECAMACHALCO,1911,05,C,00,2,2,0,0,0,0,133,27,11,3,3,11,2,56,46,106,4,1,1,0,2,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,2,,0,9,0,423,628,0,,1,F,106da918250fc1ecf1da0067913621948279e89ccb6b13d0f2f6328931fa27f2,2018-07-02 07:58:00,2018-07-02 08:55:59,2018-07-02 08:56:39,CATD,Escaner,ACTA PREP
'211912B0100,211912B010002,21,PUEBLA,154,TECAMACHALCO,1912,01,B,00,2,2,238,520,3,523,165,39,14,2,10,6,1,70,56,126,1,0,1,0,2,,,,,,,,,,,,,,,,,,11,,,,,,,1,,,,,,,1,,0,17,523,523,740,3,,1,F,6c7fc9fa57359e8b7856ed323348f08b45eaa9d8910bf3e5ea6f91a39d754026,2018-07-02 10:19:00,2018-07-02 11:09:12,2018-07-02 11:09:59,CATD,Escaner,ACTA PREP
'211912C0100,211912C010002,21,PUEBLA,154,TECAMACHALCO,1912,01,C,00,2,2,286,471,4,475,123,37,18,2,7,10,1,57,44,138,3,2,5,3,0,,,,,,,,,,,,,,,,,,10,,,,,,,1,,,,,,,6,,0,8,475,475,740,4,,1,F,945a5d3cbefdfd52545e77a487819b01bfce1dbd999099c521159872245de11d,2018-06-25 10:18:00,2018-07-02 11:03:46,2018-07-02 11:05:32,CATD,Escaner,ACTA PREP
'211912C0200,211912C020002,21,PUEBLA,154,TECAMACHALCO,1912,02,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,Todos los campos vacio,0,F,6555994bca94a244772f770073ad651425cb29f629c54b45a08f9d5a3a82f46a,2018-07-02 10:21:00,2018-07-02 11:57:27,2018-07-02 11:58:33,CATD,Escaner,ACTA PREP
'211912C0300,211912C030002,21,PUEBLA,154,TECAMACHALCO,1912,03,C,00,2,2,250,506,5,511,156,44,18,2,5,10,0,64,54,110,2,5,1,0,1,,,,,,,,,,,,,,,,,,11,,,,,,,3,,,,,,,2,,0,23,511,511,740,5,,1,F,21d59a255b88c5c300f41ec3c0365742748ea90fa63b37a2a54ed94dde808af1,2018-07-02 10:23:00,2018-07-02 11:16:27,2018-07-02 11:17:57,CATD,Escaner,ACTA PREP
'211912C0400,211912C040002,21,PUEBLA,154,TECAMACHALCO,1912,04,C,00,2,2,248,508,4,512,120,39,17,3,15,19,1,87,42,128,4,4,0,0,2,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,4,,0,19,512,512,739,4,,1,F,4a1bf87e1411d06b932f1b75f6a5a869e6a0393691064d0ed6628f30f6017b73,2018-07-02 10:21:00,2018-07-02 11:58:27,2018-07-02 11:59:53,CATD,Escaner,ACTA PREP
'211913B0100,211913B010002,21,PUEBLA,154,TECAMACHALCO,1913,01,B,00,2,2,243,454,2,456,113,29,12,10,13,5,3,41,48,148,4,1,2,1,2,,,,,,,,,,,,,,,,,,7,,,,,,,3,,,,,,,5,,0,9,456,456,678,2,,1,F,0919d91138aaf3b7b7270c1b19d41926de8732aed25ccea1c43806a1176c4986,2018-07-02 05:28:00,2018-07-02 05:44:08,2018-07-02 05:49:01,CATD,Escaner,ACTA PREP
'211913C0100,211913C010002,21,PUEBLA,154,TECAMACHALCO,1913,01,C,00,2,2,250,440,10,450,94,28,15,10,15,7,0,48,49,148,3,3,1,0,0,,,,,,,,,,,,,,,,,,4,,,,,,,2,,,,,,,7,,0,16,450,450,678,10,,1,F,fae54be08b1a005b72a5b2e4deeb4504804c229408b45b7febaf7b1cfba4b317,2018-07-02 05:31:00,2018-07-02 05:40:22,2018-07-02 06:54:54,CATD,Escaner,ACTA PREP
'211913C0200,211913C020002,21,PUEBLA,154,TECAMACHALCO,1913,02,C,00,2,2,235,452,11,463,97,40,8,14,8,11,1,57,29,149,5,2,0,0,2,,,,,,,,,,,,,,,,,,10,,,,,,,4,,,,,,,3,,0,23,463,463,677,11,,1,F,8f8ba8c95ef42d2d59b6a90f2ddea41be8cb93b2395d6949fba2e416449b7eea,2018-07-02 05:35:00,2018-07-02 06:09:39,2018-07-02 06:10:21,CATD,Escaner,ACTA PREP
'211913C0300,211913C030002,21,PUEBLA,154,TECAMACHALCO,1913,03,C,00,2,2,250,444,5,449,90,19,15,7,20,15,4,39,37,164,4,7,2,1,3,,,,,,,,,,,,,,,,,,5,,,,,,,3,,,,,,,3,,0,11,449,449,677,5,,1,F,ef7f6131598792594fd5e9fab9f6e8d935a5aa3b67f01218a52e2fa6d533b2c2,2018-07-02 05:36:00,2018-07-02 06:08:00,2018-07-02 06:08:46,CATD,Escaner,ACTA PREP
'211914B0100,211914B010002,21,PUEBLA,154,TECAMACHALCO,1914,01,B,00,1,2,229,396,0,396,54,19,10,10,16,14,1,48,26,163,2,3,2,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,7,,0,19,396,396,604,0,,1,F,7ba066bfb1334cc98c7fdf1bb03be1174f3f317563eec851446df53eff3eb6cd,2018-07-02 06:18:00,2018-07-02 09:43:25,2018-07-02 09:44:54,CATD,Escaner,ACTA PREP
'211914C0100,211914C010002,21,PUEBLA,154,TECAMACHALCO,1914,01,C,00,1,2,265,359,1,360,64,16,13,8,13,5,3,41,17,147,3,2,2,0,0,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,1,,0,18,360,358,604,1,,1,F,4aa704c60ae8a3947c865f1a569996333764199cbc0cd27781de66add58f66ed,2018-07-02 06:12:00,2018-07-02 06:34:07,2018-07-02 06:37:53,CATD,Escaner,ACTA PREP
'211914C0200,211914C020002,21,PUEBLA,154,TECAMACHALCO,1914,02,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,,Sin Acta,0,,,,,,,,
'211914C0300,211914C030002,21,PUEBLA,154,TECAMACHALCO,1914,03,C,00,1,2,252,370,1,371,47,17,10,8,25,13,2,46,43,126,4,4,0,1,0,,,,,,,,,,,,,,,,,,8,,,,,,,0,,,,,,,3,,0,14,371,371,603,1,,1,F,4f25f14621c1035fb386d384c804852affd41a428cdef559aac1428344d23d1f,2018-07-02 06:21:00,2018-07-02 06:36:10,2018-07-02 06:39:50,CATD,Escaner,ACTA PREP
'211915B0100,211915B010002,21,PUEBLA,154,TECAMACHALCO,1915,01,B,00,2,2,181,390,4,394,58,36,5,7,19,24,1,120,3,76,2,2,0,0,2,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,5,,0,28,394,394,554,4,,1,F,6a11d460ea5129b7c38f7b4281f394eda86baad33694e72a8544029b71ef33e6,2018-07-02 06:06:00,2018-07-02 08:10:40,2018-07-02 08:11:21,CATD,Escaner,ACTA PREP
'211915C0100,211915C010002,21,PUEBLA,154,TECAMACHALCO,1915,01,C,00,2,2,159,413,3,416,55,33,10,6,18,23,3,143,7,65,4,4,1,0,0,,,,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,,13,,0,24,416,416,554,3,,1,F,ac133f55f0cbf8cbd6837716f72574e7d6fa79a31bb59d64cecb8e295d78935b,2018-07-02 06:57:00,2018-07-02 07:25:05,2018-07-02 07:26:57,CATD,Escaner,ACTA PREP
'211915C0200,211915C020002,21,PUEBLA,154,TECAMACHALCO,1915,02,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,,Sin Acta,0,,,,,,,,
'211916B0100,211916B010002,21,PUEBLA,154,TECAMACHALCO,1916,01,B,00,1,2,184,563,13,576,92,17,20,5,4,33,7,208,15,100,6,3,0,0,2,,,,,,,,,,,,,,,,,,8,,,,,,,9,,,,,,,10,,0,37,576,576,739,13,,1,F,d1e7de69245bad54b0acebed9ff4f87d39941b69e6253c34d5cfdb1e3bdfc21d,2018-07-02 06:32:00,2018-07-02 06:55:55,2018-07-02 06:58:02,CATD,Escaner,ACTA PREP
'211916C0100,211916C010002,21,PUEBLA,154,TECAMACHALCO,1916,01,C,00,1,2,215,543,7,545,84,12,11,9,8,34,0,240,10,84,3,1,1,0,2,,,,,,,,,,,,,,,,,,8,,,,,,,8,,,,,,,5,,1,24,550,545,739,7,,1,F,159cf43b553ac9a8ea179a15cbe0cb6ece210d5d3aae192b5f49dfc1dd22c5f1,2018-07-02 06:45:00,2018-07-02 07:00:02,2018-07-02 07:02:25,CATD,Escaner,ACTA PREP
'211916C0200,211916C020002,21,PUEBLA,154,TECAMACHALCO,1916,02,C,00,1,2,192,566,8,567,93,10,10,17,15,33,3,234,10,84,5,0,2,0,2,,,,,,,,,,,,,,,,,,13,,,,,,,8,,,,,,,10,,0,18,564,567,738,8,,1,F,19e0fc5390109a7751f0da17bfa8b9ae6725ab32ea55ca37e79ed95c6f4aca50,2018-07-02 06:46:00,2018-07-02 06:56:30,2018-07-02 06:57:35,CATD,Escaner,ACTA PREP
'211917B0100,211917B010002,21,PUEBLA,154,TECAMACHALCO,1917,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,Todos los campos vacio,0,F,686e7c3751ef453e31002bdc2f86332f1e843961bc8ee114cf1b2afb9e02ff57,2018-07-02 03:47:00,2018-07-02 04:02:42,2018-07-02 04:04:02,CATD,Escaner,ACTA PREP
'211917C0100,211917C010002,21,PUEBLA,154,TECAMACHALCO,1917,01,C,00,1,2,168,437,3,440,51,18,9,9,22,26,4,176,10,53,2,5,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,6,,,,,,,34,,0,15,440,440,587,3,,1,F,1c135760707fa95b4986f632adf72628ef84eb255aad3eead8fd7dcac4febd95,2018-07-02 03:43:00,2018-07-02 03:52:50,2018-07-02 03:54:47,CATD,Escaner,ACTA PREP
'211917C0200,211917C020002,21,PUEBLA,154,TECAMACHALCO,1917,02,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,Todos los campos vacio,0,F,4d8b8f781e11528179f4d225251be524e865126374c9cddba5cf1387b97cb102,2018-07-02 03:46:00,2018-07-02 04:09:51,2018-07-02 04:10:19,CATD,Escaner,ACTA PREP
'211918B0100,211918B010002,21,PUEBLA,154,TECAMACHALCO,1918,01,B,00,2,2,193,503,5,508,82,16,10,6,23,22,2,187,10,79,3,3,1,0,0,,,,,,,,,,,,,,,,,,7,,,,,,,4,,,,,,,29,,0,24,508,508,680,5,,1,F,411185052f080dc7d28b3132b8df54f7156aa4b39212818e30aa28e632c506d4,2018-07-02 05:44:00,2018-07-02 06:14:07,2018-07-02 06:16:26,CATD,Escaner,ACTA PREP
'211918C0100,211918C010002,21,PUEBLA,154,TECAMACHALCO,1918,01,C,00,2,2,210,482,9,491,93,19,12,6,20,22,3,158,5,64,4,1,0,0,0,,,,,,,,,,,,,,,,,,8,,,,,,,6,,,,,,,45,,0,25,491,491,680,9,,1,F,d3c9e1d6ae05b157e697ecb60edac4d34152c25f906d032b922ba119141e93a9,2018-07-02 05:55:00,2018-07-02 06:14:52,2018-07-02 06:22:15,CATD,Escaner,ACTA PREP
'211918C0200,211918C020002,21,PUEBLA,154,TECAMACHALCO,1918,02,C,00,2,2,205,495,1,496,91,21,13,4,17,24,1,165,11,73,2,5,1,0,1,,,,,,,,,,,,,,,,,,8,,,,,,,7,,,,,,,21,,0,31,496,496,680,1,,1,F,b5f68f03137d3104346512ac2bcdf63fb034063a75a1ce6353122e2dbefe3d3c,2018-07-02 06:05:00,2018-07-02 06:32:58,2018-07-02 06:36:53,CATD,Escaner,ACTA PREP
'211919B0100,211919B010002,21,PUEBLA,154,TECAMACHALCO,1919,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,Sin Acta,0,,,,,,,,
'211919C0100,211919C010002,21,PUEBLA,154,TECAMACHALCO,1919,01,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,Sin Acta,0,,,,,,,,
'211919C0200,211919C020002,21,PUEBLA,154,TECAMACHALCO,1919,02,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,Sin Acta,0,,,,,,,,
'211919C0300,211919C030002,21,PUEBLA,154,TECAMACHALCO,1919,03,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,Sin Acta,0,,,,,,,,
'211919C0400,211919C040002,21,PUEBLA,154,TECAMACHALCO,1919,04,C,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,Todos los campos vacio,0,F,b4b157f2a704604e9a2582748b8ab2b8f50532101d0585c4503805b0535232b9,2018-07-02 08:18:00,2018-07-02 09:11:52,2018-07-02 09:12:03,CATD,Escaner,ACTA PREP
'211920B0100,211920B010002,21,PUEBLA,154,TECAMACHALCO,1920,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,Sin Acta,0,,,,,,,,
'211920C0100,211920C010002,21,PUEBLA,154,TECAMACHALCO,1920,01,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,Sin Acta,0,,,,,,,,
'211920C0200,211920C020002,21,PUEBLA,154,TECAMACHALCO,1920,02,C,00,1,2,214,471,2,469,77,75,13,14,49,7,4,41,59,104,3,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,4,,1,18,473,469,664,2,,1,F,70661603f441cfedf5791fc78a5a8d26262ebc98d8ed0eb4bde1776c3c6cbdcc,2018-07-02 07:29:00,2018-07-02 08:07:08,2018-07-02 08:07:43,CATD,Escaner,ACTA PREP
'211920C0300,211920C030002,21,PUEBLA,154,TECAMACHALCO,1920,03,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,Sin Acta,0,,,,,,,,
'211921B0100,211921B010002,21,PUEBLA,154,TECAMACHALCO,1921,01,B,00,2,2,176,389,0,389,95,36,19,6,28,3,1,18,36,94,2,8,1,0,2,,,,,,,,,,,,,,,,,,8,,,,,,,1,,,,,,,1,,0,30,389,389,544,0,,1,F,66bf76431be94f1d6c6a66c28a7c0411c779bfa5dfacdfc9ded3ea07950e8fee,2018-07-02 03:29:00,2018-07-02 03:35:26,2018-07-02 03:36:32,CATD,Escaner,ACTA PREP
'211921C0100,211921C010002,21,PUEBLA,154,TECAMACHALCO,1921,01,C,00,2,2,173,388,3,391,92,51,20,7,24,4,0,20,29,98,4,7,1,0,0,,,,,,,,,,,,,,,,,,7,,,,,,,2,,,,,,,2,,0,23,391,391,543,3,,1,F,a6186cdb10caa8c05aae8740672b2249618fab0d7f327cf764678f1df385ea6e,2018-07-02 03:29:00,2018-07-02 03:39:30,2018-07-02 03:40:25,CATD,Escaner,ACTA PREP
'211921C0200,211921C020002,21,PUEBLA,154,TECAMACHALCO,1921,02,C,00,2,2,185,372,7,379,93,59,19,4,13,5,1,27,23,88,3,5,0,0,2,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,4,,0,28,379,379,543,7,,1,F,da000a898d29b0e432b36e479f3adb6315719fec895df0efcc201f071015adad,2018-07-02 03:32:00,2018-07-02 05:46:26,2018-07-02 07:02:22,CATD,Escaner,ACTA PREP
'211922B0100,211922B010002,21,PUEBLA,154,TECAMACHALCO,1922,01,B,00,1,2,188,353,12,365,94,55,22,9,29,9,2,24,17,65,3,4,1,0,0,,,,,,,,,,,,,,,,,,8,,,,,,,0,,,,,,,0,,0,24,365,366,533,12,,1,F,46319a2b77967cdddf9fdc451b79d740d00ca715118f8207ad3cf8dcbf85d802,2018-07-02 07:07:00,2018-07-02 07:53:14,2018-07-02 07:53:22,CATD,Escaner,ACTA PREP
'211922C0100,211922C010002,21,PUEBLA,154,TECAMACHALCO,1922,01,C,00,1,2,172,379,2,381,99,64,9,5,23,1,0,27,16,90,2,2,3,1,4,,,,,,,,,,,,,,,,,,6,,,,,,,0,,,,,,,0,,0,29,381,381,532,2,,1,F,e93990e74678a0d0dc2d908a1dab4b57be0b4c893450c5043ca15c446808d122,2018-07-02 07:05:00,2018-07-02 07:37:08,2018-07-02 07:38:00,CATD,Escaner,ACTA PREP
'211922C0200,211922C020002,21,PUEBLA,154,TECAMACHALCO,1922,02,C,00,1,2,196,353,6,359,75,48,12,4,24,2,0,43,25,82,4,6,1,0,4,,,,,,,,,,,,,,,,,,9,,,,,,,0,,,,,,,0,,0,21,359,360,532,6,,1,F,ff3d01ea8b0ed58b2d55869e5bafa5e6039608aa78699982f08b5965aaa4cb43,2018-07-02 07:04:00,2018-07-02 07:32:04,2018-07-02 07:32:58,CATD,Escaner,ACTA PREP
'211923B0100,211923B010002,21,PUEBLA,154,TECAMACHALCO,1923,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,,Sin Acta,0,,,,,,,,
